date,open,high,low,close,value
2015/7/22,275.66 ,277.67 ,274.38 ,277.22 ,3995572964 
2015/7/23,277.34 ,278.11 ,275.72 ,276.05 ,3979625902 
2015/7/24,276.01 ,289.25 ,275.25 ,288.28 ,4157148934 
2015/7/25,288.16 ,290.73 ,286.00 ,288.70 ,4164295442 
2015/7/26,288.64 ,293.05 ,287.71 ,292.69 ,4222888242 
2015/7/27,292.64 ,297.77 ,287.45 ,293.62 ,4237522843 
2015/7/28,293.63 ,296.65 ,293.42 ,294.43 ,4250112630 
2015/7/29,294.48 ,294.54 ,288.78 ,289.59 ,4181390010 
2015/7/30,289.10 ,290.13 ,286.57 ,287.72 ,4155381827 
2015/7/31,287.70 ,288.96 ,282.34 ,284.65 ,4112089481 
2015/8/1,284.69 ,284.93 ,278.11 ,281.60 ,4069120370 
2015/8/2,280.45 ,283.03 ,277.53 ,282.61 ,4084832103 
2015/8/3,282.81 ,285.47 ,280.23 ,281.23 ,4065895598 
2015/8/4,281.23 ,285.71 ,281.23 ,285.22 ,4124558889 
2015/8/5,284.85 ,285.50 ,281.49 ,281.88 ,4077254001 
2015/8/6,281.91 ,281.91 ,278.40 ,278.58 ,4030445072 
2015/8/7,278.74 ,280.39 ,276.37 ,279.58 ,4045993359 
2015/8/8,279.74 ,279.93 ,260.71 ,261.00 ,3778049024 
2015/8/9,261.12 ,267.00 ,260.47 ,265.08 ,3838130130 
2015/8/10,265.48 ,267.03 ,262.60 ,264.47 ,3830352069 
2015/8/11,264.34 ,270.39 ,264.09 ,270.39 ,3917142819 
2015/8/12,270.60 ,270.67 ,265.47 ,266.38 ,3859888131 
2015/8/13,266.18 ,266.23 ,262.84 ,264.08 ,3827588724 
2015/8/14,264.13 ,267.47 ,261.48 ,265.68 ,3851715726 
2015/8/15,265.53 ,266.67 ,261.30 ,261.55 ,3792757590 
2015/8/16,261.87 ,262.44 ,257.04 ,258.51 ,3749501856 
2015/8/17,258.49 ,260.51 ,257.12 ,257.98 ,3742748055 
2015/8/18,257.93 ,257.99 ,211.08 ,211.08 ,3063104570 
2015/8/19,225.67 ,237.41 ,222.77 ,226.68 ,3290448603 
2015/8/20,226.90 ,237.37 ,226.90 ,235.35 ,3417123139 
2015/8/21,235.35 ,236.43 ,231.72 ,232.57 ,3377704243 
2015/8/22,232.66 ,234.96 ,222.70 ,230.39 ,3346961926 
2015/8/23,230.38 ,232.71 ,225.58 ,228.17 ,3315466697 
2015/8/24,228.11 ,228.14 ,210.44 ,210.49 ,3059460627 
2015/8/25,210.07 ,226.32 ,199.57 ,221.61 ,3221751642 
2015/8/26,222.08 ,231.18 ,220.20 ,225.83 ,3284040048 
2015/8/27,226.05 ,228.64 ,223.68 ,224.77 ,3269360632 
2015/8/28,224.70 ,235.22 ,220.93 ,231.40 ,3366649823 
2015/8/29,231.55 ,233.22 ,227.33 ,229.78 ,3344063019 
2015/8/30,229.90 ,232.07 ,226.25 ,228.76 ,3330085315 
2015/8/31,229.11 ,231.96 ,225.91 ,230.06 ,3349845416 
2015/9/1,230.26 ,231.22 ,226.86 ,228.12 ,3322548147 
2015/9/2,228.03 ,230.58 ,226.48 ,229.28 ,3340404203 
2015/9/3,229.32 ,229.60 ,226.67 ,227.18 ,3310618588 
2015/9/4,227.21 ,230.90 ,227.05 ,230.30 ,3356910010 
2015/9/5,230.20 ,236.14 ,229.44 ,235.02 ,3426594646 
2015/9/6,234.87 ,242.91 ,234.68 ,239.84 ,3497748612 
2015/9/7,239.93 ,242.11 ,238.72 ,239.85 ,3498762116 
2015/9/8,239.85 ,245.78 ,239.68 ,243.61 ,3554439286 
2015/9/9,243.41 ,244.42 ,237.82 ,238.17 ,3475960739 
2015/9/10,238.34 ,241.29 ,235.79 ,238.48 ,3481466104 
2015/9/11,238.33 ,241.17 ,238.33 ,240.11 ,3506204486 
2015/9/12,239.85 ,240.12 ,234.75 ,235.23 ,3435801820 
2015/9/13,235.24 ,235.93 ,229.33 ,230.51 ,3367774557 
2015/9/14,230.61 ,232.44 ,227.96 ,230.64 ,3370579521 
2015/9/15,230.49 ,259.18 ,229.82 ,230.30 ,3366532054 
2015/9/16,230.25 ,231.21 ,227.40 ,229.09 ,3349613966 
2015/9/17,229.08 ,230.29 ,228.93 ,229.81 ,3360247349 
2015/9/18,233.52 ,234.35 ,232.18 ,232.98 ,3408098085 
2015/9/19,232.86 ,233.21 ,231.09 ,231.49 ,3387141915 
2015/9/20,231.40 ,232.37 ,230.91 ,231.21 ,3383764499 
2015/9/21,231.22 ,231.22 ,226.52 ,227.09 ,3324121324 
2015/9/22,226.97 ,232.39 ,225.12 ,230.62 ,3376737583 
2015/9/23,230.94 ,231.84 ,229.59 ,230.28 ,3372747846 
2015/9/24,230.36 ,235.65 ,230.29 ,234.53 ,3435744312 
2015/9/25,234.36 ,237.43 ,233.68 ,235.14 ,3445723754 
2015/9/26,235.08 ,235.40 ,233.36 ,234.34 ,3434809258 
2015/9/27,234.14 ,234.53 ,232.48 ,232.76 ,3412467834 
2015/9/28,232.84 ,239.34 ,232.47 ,239.14 ,3506933730 
2015/9/29,239.02 ,239.80 ,235.93 ,236.69 ,3471967520 
2015/9/30,236.64 ,237.73 ,235.63 ,236.06 ,3463625759 
2015/10/1,236.00 ,238.45 ,235.62 ,237.55 ,3486370082 
2015/10/2,237.26 ,238.54 ,236.60 ,237.29 ,3483431578 
2015/10/3,237.20 ,239.32 ,236.94 ,238.73 ,3505385987 
2015/10/4,238.53 ,238.97 ,237.94 ,238.26 ,3499387367 
2015/10/5,238.15 ,240.38 ,237.04 ,240.38 ,3531508720 
2015/10/6,240.36 ,246.93 ,240.14 ,246.06 ,3615828118 
2015/10/7,246.17 ,246.68 ,242.59 ,242.97 ,3571170510 
2015/10/8,243.07 ,244.25 ,242.18 ,242.30 ,3562238314 
2015/10/9,242.50 ,244.23 ,242.12 ,243.93 ,3586932176 
2015/10/10,243.74 ,245.32 ,243.07 ,244.94 ,3602763687 
2015/10/11,244.74 ,247.24 ,244.15 ,247.05 ,3634686068 
2015/10/12,246.88 ,247.45 ,245.18 ,245.31 ,3609927997 
2015/10/13,245.20 ,250.24 ,243.76 ,249.51 ,3672589342 
2015/10/14,249.49 ,254.27 ,248.90 ,251.99 ,3710065546 
2015/10/15,252.11 ,255.96 ,252.05 ,254.32 ,3745440578 
2015/10/16,254.30 ,266.14 ,253.93 ,262.87 ,3872283809 
2015/10/17,262.75 ,273.58 ,262.37 ,270.64 ,3987684186 
2015/10/18,270.91 ,271.67 ,260.78 ,261.64 ,3856061829 
2015/10/19,261.86 ,264.82 ,260.95 ,263.44 ,3883581668 
2015/10/20,263.57 ,270.83 ,263.23 ,269.46 ,3973292564 
2015/10/21,269.31 ,270.77 ,263.84 ,266.27 ,3927192474 
2015/10/22,266.50 ,276.51 ,266.14 ,274.02 ,4042524308 
2015/10/23,273.65 ,278.68 ,273.54 ,276.50 ,4080023363 
2015/10/24,276.50 ,281.71 ,276.50 ,281.65 ,4157184875 
2015/10/25,281.45 ,294.06 ,281.45 ,283.68 ,4188180600 
2015/10/26,283.63 ,285.30 ,280.51 ,285.30 ,4213260473 
2015/10/27,285.18 ,296.21 ,285.01 ,293.79 ,4339689442 
2015/10/28,293.70 ,306.33 ,293.70 ,304.62 ,4500730950 
2015/10/29,304.32 ,318.17 ,301.82 ,313.86 ,4638392428 
2015/10/30,313.94 ,334.17 ,313.94 ,328.02 ,4849062146 
2015/10/31,328.51 ,332.78 ,309.25 ,314.17 ,4645486246 
2015/11/1,315.01 ,327.47 ,311.88 ,325.43 ,4813287206 
2015/11/2,325.94 ,365.36 ,323.21 ,361.19 ,5343556482 
2015/11/3,361.87 ,417.90 ,357.65 ,403.42 ,5969855535 
2015/11/4,403.66 ,495.56 ,380.55 ,411.56 ,6092006971 
2015/11/5,408.08 ,447.56 ,374.58 ,386.35 ,5720251077 
2015/11/6,388.05 ,395.84 ,354.02 ,374.47 ,5545657295 
2015/11/7,374.27 ,390.59 ,372.43 ,386.48 ,5725035162 
2015/11/8,384.28 ,389.89 ,368.70 ,373.37 ,5532072311 
2015/11/9,374.32 ,385.28 ,362.89 ,380.26 ,5635560843 
2015/11/10,379.98 ,381.39 ,329.11 ,336.82 ,4993021697 
2015/11/11,339.82 ,340.58 ,301.00 ,311.08 ,4612831323 
2015/11/12,314.08 ,345.08 ,313.36 ,338.15 ,5015563456 
2015/11/13,338.50 ,340.91 ,326.08 ,336.75 ,4996160115 
2015/11/14,336.62 ,338.18 ,329.97 ,332.91 ,4940266781 
2015/11/15,333.05 ,334.66 ,317.49 ,320.17 ,4752464063 
2015/11/16,319.73 ,331.63 ,315.90 ,330.75 ,4911040461 
2015/11/17,330.36 ,338.35 ,329.61 ,335.09 ,4976765824 
2015/11/18,334.59 ,336.53 ,330.64 ,334.59 ,4970560298 
2015/11/19,334.68 ,335.33 ,325.27 ,326.15 ,4846272452 
2015/11/20,326.41 ,326.47 ,312.22 ,322.02 ,4786301542 
2015/11/21,322.09 ,328.16 ,319.60 ,326.93 ,4860628038 
2015/11/22,326.98 ,327.01 ,321.26 ,324.54 ,4826466938 
2015/11/23,324.35 ,325.12 ,321.29 ,323.05 ,4805632296 
2015/11/24,323.01 ,323.06 ,318.12 ,320.05 ,4762244474 
2015/11/25,320.05 ,329.13 ,316.77 ,328.21 ,4884886822 
2015/11/26,328.30 ,366.76 ,328.23 ,352.68 ,5250750575 
2015/11/27,351.86 ,363.59 ,347.87 ,358.04 ,5331719786 
2015/11/28,357.14 ,359.54 ,352.17 ,357.38 ,5323252537 
2015/11/29,357.47 ,371.94 ,355.67 ,371.29 ,5531872177 
2015/11/30,371.44 ,382.36 ,370.38 ,377.32 ,5623195997 
2015/12/1,377.41 ,378.93 ,356.56 ,362.49 ,5403653927 
2015/12/2,361.85 ,362.23 ,349.46 ,359.19 ,5355891235 
2015/12/3,359.33 ,370.27 ,357.41 ,361.05 ,5384892776 
2015/12/4,361.26 ,363.52 ,355.76 ,363.18 ,5418154665 
2015/12/5,363.72 ,389.79 ,363.23 ,388.95 ,5804247032 
2015/12/6,389.55 ,402.81 ,387.09 ,388.78 ,5803305524 
2015/12/7,389.98 ,399.97 ,385.41 ,395.54 ,5905560136 
2015/12/8,395.75 ,415.56 ,389.95 ,415.56 ,6206381460 
2015/12/9,414.44 ,423.12 ,406.29 ,417.56 ,6238015413 
2015/12/10,417.99 ,419.51 ,411.55 ,415.48 ,6209105142 
2015/12/11,415.28 ,451.94 ,415.28 ,451.94 ,6755795193 
2015/12/12,452.33 ,469.10 ,410.74 ,435.00 ,6504325267 
2015/12/13,431.66 ,441.68 ,426.27 ,433.76 ,6487293999 
2015/12/14,433.27 ,447.14 ,430.46 ,444.18 ,6645395797 
2015/12/15,443.88 ,465.32 ,443.88 ,465.32 ,6963784692 
2015/12/16,465.21 ,465.21 ,443.85 ,454.93 ,6810202753 
2015/12/17,454.78 ,457.86 ,448.86 ,456.08 ,6829095335 
2015/12/18,455.85 ,465.18 ,454.94 ,463.62 ,6943912954 
2015/12/19,463.55 ,465.58 ,456.77 ,462.32 ,6926346391 
2015/12/20,462.23 ,462.64 ,434.34 ,442.68 ,6633988873 
2015/12/21,442.84 ,444.73 ,427.31 ,438.64 ,6574990256 
2015/12/22,437.44 ,443.69 ,435.52 ,436.57 ,6545633139 
2015/12/23,436.72 ,444.53 ,436.62 ,442.40 ,6634776277 
2015/12/24,443.09 ,458.46 ,443.08 ,454.98 ,6825070740 
2015/12/25,454.86 ,458.30 ,452.08 ,455.65 ,6836936569 
2015/12/26,455.76 ,457.49 ,405.76 ,417.27 ,6262844602 
2015/12/27,416.51 ,424.01 ,408.88 ,422.82 ,6348296234 
2015/12/28,423.34 ,429.77 ,418.48 ,422.28 ,6341733237 
2015/12/29,422.10 ,432.98 ,420.63 ,432.98 ,6504194854 
2015/12/30,433.30 ,434.39 ,422.08 ,426.62 ,6410381455 
2015/12/31,425.88 ,432.92 ,418.73 ,430.57 ,6471217491 
2016/1/1,430.72 ,436.25 ,427.52 ,434.33 ,6529299589 
2016/1/2,434.62 ,436.06 ,431.87 ,433.44 ,6517390487 
2016/1/3,433.58 ,433.74 ,424.71 ,430.01 ,6467429942 
2016/1/4,430.06 ,434.52 ,429.08 ,433.09 ,6515713340 
2016/1/5,433.07 ,434.18 ,429.68 ,431.96 ,6500393256 
2016/1/6,431.86 ,431.86 ,426.34 ,429.11 ,6458942098 
2016/1/7,430.01 ,458.77 ,429.08 ,458.05 ,6896279078 
2016/1/8,457.54 ,462.93 ,447.94 ,453.23 ,6825700454 
2016/1/9,453.38 ,454.64 ,446.89 ,447.61 ,6742767343 
2016/1/10,448.24 ,448.31 ,440.35 ,447.99 ,6750440386 
2016/1/11,448.70 ,450.66 ,443.86 ,448.43 ,6758931030 
2016/1/12,448.18 ,448.18 ,435.69 ,435.69 ,6568800100 
2016/1/13,434.67 ,435.19 ,424.44 ,432.37 ,6520360056 
2016/1/14,432.29 ,433.32 ,427.85 ,430.31 ,6490638885 
2016/1/15,430.26 ,430.26 ,364.33 ,364.33 ,5496598039 
2016/1/16,365.07 ,390.56 ,354.91 ,387.54 ,5848063566 
2016/1/17,387.15 ,390.96 ,380.09 ,382.30 ,5770478451 
2016/1/18,381.73 ,388.10 ,376.67 ,387.17 ,5845656048 
2016/1/19,387.03 ,387.73 ,378.97 ,380.15 ,5740934168 
2016/1/20,379.74 ,425.27 ,376.60 ,420.23 ,6347836794 
2016/1/21,419.63 ,422.88 ,406.30 ,410.26 ,6198658815 
2016/1/22,409.75 ,410.41 ,375.28 ,382.49 ,5780764155 
2016/1/23,382.43 ,394.54 ,381.98 ,387.49 ,5858059876 
2016/1/24,388.10 ,405.48 ,387.51 ,402.97 ,6093787908 
2016/1/25,402.32 ,402.32 ,388.55 ,391.73 ,5925345408 
2016/1/26,392.00 ,397.77 ,390.58 ,392.15 ,5933372928 
2016/1/27,392.44 ,396.84 ,391.78 ,394.97 ,5977545745 
2016/1/28,395.15 ,395.50 ,379.73 ,380.29 ,5756710303 
2016/1/29,380.11 ,384.38 ,365.45 ,379.47 ,5745985821 
2016/1/30,378.86 ,380.92 ,376.49 ,378.26 ,5729296096 
2016/1/31,378.29 ,380.35 ,367.83 ,368.77 ,5587253351 
2016/2/1,369.35 ,378.07 ,367.96 ,373.06 ,5653747618 
2016/2/2,372.92 ,375.88 ,372.92 ,374.45 ,5676528707 
2016/2/3,374.65 ,374.95 ,368.05 ,369.95 ,5609971377 
2016/2/4,370.17 ,391.61 ,369.99 ,389.59 ,5909517630 
2016/2/5,388.90 ,391.09 ,385.57 ,386.55 ,5865136968 
2016/2/6,386.59 ,386.63 ,372.39 ,376.52 ,5714879155 
2016/2/7,376.51 ,380.87 ,374.90 ,376.62 ,5718023735 
2016/2/8,376.76 ,379.88 ,373.33 ,373.45 ,5671240831 
2016/2/9,373.42 ,377.25 ,372.90 ,376.03 ,5712106127 
2016/2/10,376.15 ,385.48 ,375.78 ,381.65 ,5799042060 
2016/2/11,382.11 ,383.13 ,376.40 ,379.65 ,5770550973 
2016/2/12,379.69 ,384.95 ,379.60 ,384.26 ,5842238586 
2016/2/13,384.64 ,391.86 ,384.64 ,391.86 ,5959279526 
2016/2/14,392.93 ,407.23 ,392.93 ,407.23 ,6194711495 
2016/2/15,407.57 ,410.38 ,397.75 ,400.18 ,6089064891 
2016/2/16,401.43 ,408.95 ,401.43 ,407.49 ,6201590434 
2016/2/17,407.66 ,421.17 ,406.78 ,416.32 ,6337628174 
2016/2/18,416.57 ,426.00 ,415.64 ,422.37 ,6431547586 
2016/2/19,422.73 ,423.10 ,417.60 ,420.79 ,6408881658 
2016/2/20,421.60 ,441.98 ,421.60 ,437.16 ,6659985887 
2016/2/21,437.77 ,448.05 ,429.08 ,438.80 ,6686294225 
2016/2/22,438.99 ,439.05 ,432.92 ,437.75 ,6671673493 
2016/2/23,438.26 ,439.86 ,417.82 ,420.74 ,6413836323 
2016/2/24,420.96 ,425.55 ,413.91 ,424.95 ,6479395124 
2016/2/25,425.04 ,427.72 ,420.42 ,424.54 ,6474784226 
2016/2/26,424.63 ,432.15 ,421.62 ,432.15 ,6592327507 
2016/2/27,432.84 ,434.23 ,428.10 ,432.52 ,6599515471 
2016/2/28,432.57 ,435.68 ,423.82 ,433.50 ,6615986322 
2016/2/29,433.44 ,441.51 ,431.69 ,437.70 ,6681444705 
2016/3/1,437.92 ,439.65 ,432.32 ,435.12 ,6643686404 
2016/3/2,435.13 ,435.92 ,423.99 ,423.99 ,6475329604 
2016/3/3,423.91 ,425.37 ,419.41 ,421.65 ,6441066887 
2016/3/4,421.84 ,425.18 ,410.94 ,410.94 ,6279024638 
2016/3/5,410.78 ,411.26 ,394.04 ,400.57 ,6122091567 
2016/3/6,400.52 ,411.91 ,395.78 ,407.71 ,6232667872 
2016/3/7,407.76 ,415.92 ,406.31 ,414.32 ,6335164892 
2016/3/8,414.46 ,416.24 ,411.09 ,413.97 ,6331422309 
2016/3/9,413.89 ,416.03 ,411.61 ,414.86 ,6346735710 
2016/3/10,414.74 ,417.51 ,413.25 ,417.13 ,6383105414 
2016/3/11,417.24 ,423.93 ,417.01 ,421.69 ,6454555816 
2016/3/12,421.61 ,421.80 ,410.09 ,411.62 ,6301963440 
2016/3/13,411.65 ,416.60 ,411.64 ,414.07 ,6340701565 
2016/3/14,414.20 ,416.68 ,414.20 ,416.44 ,6378632901 
2016/3/15,416.39 ,418.13 ,414.98 ,416.83 ,6386304534 
2016/3/16,416.89 ,417.69 ,415.91 ,417.01 ,6390672724 
2016/3/17,417.89 ,421.00 ,417.89 ,420.62 ,6447467967 
2016/3/18,420.55 ,420.55 ,406.14 ,409.55 ,6279128504 
2016/3/19,409.27 ,410.98 ,407.23 ,410.44 ,6294271612 
2016/3/20,410.40 ,414.63 ,410.40 ,413.76 ,6346546570 
2016/3/21,413.42 ,413.42 ,410.38 ,413.31 ,6341110984 
2016/3/22,413.13 ,418.38 ,412.53 ,418.09 ,6416025151 
2016/3/23,418.16 ,419.27 ,417.36 ,418.04 ,6416845742 
2016/3/24,418.42 ,418.68 ,415.49 ,416.39 ,6393094869 
2016/3/25,416.51 ,418.08 ,415.56 ,417.18 ,6406608048 
2016/3/26,417.36 ,418.99 ,416.26 ,417.95 ,6420042696 
2016/3/27,418.14 ,428.80 ,417.71 ,426.77 ,6557030843 
2016/3/28,426.55 ,426.86 ,423.29 ,424.23 ,6519889575 
2016/3/29,424.30 ,426.20 ,412.68 ,416.52 ,6402954687 
2016/3/30,416.83 ,416.83 ,412.50 ,414.82 ,6378356002 
2016/3/31,415.26 ,418.37 ,415.26 ,416.73 ,6409062819 
2016/4/1,416.76 ,418.17 ,415.83 ,417.96 ,6429593619 
2016/4/2,418.42 ,422.08 ,418.42 ,420.87 ,6475857111 
2016/4/3,421.17 ,421.58 ,419.70 ,420.90 ,6477828309 
2016/4/4,421.30 ,422.34 ,419.60 ,421.44 ,6487898586 
2016/4/5,421.02 ,424.26 ,420.61 ,424.03 ,6529351750 
2016/4/6,424.28 ,424.53 ,422.73 ,423.41 ,6521491709 
2016/4/7,423.62 ,423.66 ,420.52 ,422.74 ,6512693215 
2016/4/8,422.91 ,425.36 ,419.64 ,420.35 ,6477294354 
2016/4/9,420.81 ,420.89 ,416.52 ,419.41 ,6464539022 
2016/4/10,419.59 ,422.43 ,419.26 ,421.56 ,6499536744 
2016/4/11,421.87 ,422.74 ,420.53 ,422.48 ,6515321585 
2016/4/12,422.84 ,427.28 ,422.84 ,425.19 ,6558651418 
2016/4/13,425.63 ,426.66 ,422.92 ,423.73 ,6537929600 
2016/4/14,423.93 ,425.37 ,423.01 ,424.28 ,6548113819 
2016/4/15,424.43 ,429.93 ,424.43 ,429.71 ,6633436610 
2016/4/16,429.58 ,432.63 ,428.98 ,430.57 ,6648182380 
2016/4/17,430.64 ,431.37 ,426.08 ,427.40 ,6600878376 
2016/4/18,427.61 ,429.27 ,427.09 ,428.59 ,6620723761 
2016/4/19,428.70 ,436.02 ,428.10 ,435.51 ,6729223763 
2016/4/20,435.32 ,443.05 ,434.41 ,441.39 ,6821898724 
2016/4/21,441.42 ,450.55 ,440.95 ,449.42 ,6947795903 
2016/4/22,449.69 ,449.81 ,444.15 ,445.74 ,6892364370 
2016/4/23,445.86 ,450.28 ,444.33 ,450.28 ,6964275296 
2016/4/24,450.56 ,460.15 ,448.93 ,458.55 ,7093731211 
2016/4/25,459.12 ,466.62 ,453.59 ,461.43 ,7139621427 
2016/4/26,461.65 ,467.96 ,461.62 ,466.09 ,7213507974 
2016/4/27,466.26 ,467.08 ,444.13 ,444.69 ,6883732526 
2016/4/28,445.04 ,449.55 ,436.65 ,449.01 ,6952183242 
2016/4/29,449.41 ,455.38 ,446.02 ,455.10 ,7048201013 
2016/4/30,455.18 ,455.59 ,447.70 ,448.32 ,6944860514 
2016/5/1,448.48 ,452.48 ,447.93 ,451.88 ,7001712750 
2016/5/2,451.93 ,452.45 ,441.78 ,444.67 ,6891791430 
2016/5/3,444.73 ,451.10 ,442.62 ,450.30 ,6980826502 
2016/5/4,450.18 ,450.38 ,445.63 ,446.72 ,6927161701 
2016/5/5,446.71 ,448.51 ,445.88 ,447.98 ,6948331748 
2016/5/6,447.94 ,461.38 ,447.07 ,459.60 ,7130556704 
2016/5/7,459.64 ,460.67 ,457.32 ,458.54 ,7115722136 
2016/5/8,458.43 ,459.42 ,455.98 ,458.55 ,7117822794 
2016/5/9,458.21 ,462.48 ,456.53 ,460.48 ,7149827444 
2016/5/10,460.52 ,461.93 ,448.95 ,450.89 ,7002714977 
2016/5/11,450.86 ,454.58 ,450.86 ,452.73 ,7032699388 
2016/5/12,452.45 ,454.95 ,449.25 ,454.77 ,7065960832 
2016/5/13,454.85 ,457.05 ,453.45 ,455.67 ,7081726955 
2016/5/14,455.82 ,456.84 ,454.79 ,455.67 ,7083394303 
2016/5/15,455.76 ,458.69 ,455.46 ,457.57 ,7114461730 
2016/5/16,457.59 ,458.20 ,452.95 ,454.16 ,7063120268 
2016/5/17,454.01 ,455.07 ,453.61 ,453.78 ,7058821457 
2016/5/18,453.69 ,456.00 ,453.30 ,454.62 ,7073564772 
2016/5/19,454.52 ,454.63 ,438.71 ,438.71 ,6827425412 
2016/5/20,437.79 ,444.05 ,437.39 ,442.68 ,6890716750 
2016/5/21,442.97 ,443.78 ,441.71 ,443.19 ,6900237725 
2016/5/22,443.22 ,443.43 ,439.04 ,439.32 ,6842082300 
2016/5/23,439.35 ,444.35 ,438.82 ,444.15 ,6919346395 
2016/5/24,444.29 ,447.10 ,443.93 ,445.98 ,6949432035 
2016/5/25,446.06 ,450.30 ,446.06 ,449.60 ,7007360094 
2016/5/26,449.67 ,453.64 ,447.90 ,453.38 ,7067871184 
2016/5/27,453.52 ,478.15 ,453.52 ,473.46 ,7382558440 
2016/5/28,473.03 ,533.47 ,472.70 ,530.04 ,8266477338 
2016/5/29,527.48 ,553.96 ,512.18 ,526.23 ,8209050618 
2016/5/30,528.47 ,544.35 ,522.96 ,533.86 ,8330000111 
2016/5/31,534.19 ,546.62 ,520.66 ,531.39 ,8293035755 
2016/6/1,531.11 ,543.08 ,525.64 ,536.92 ,8381321200 
2016/6/2,536.52 ,540.35 ,533.08 ,537.97 ,8399598923 
2016/6/3,537.68 ,574.64 ,536.92 ,569.19 ,8889102698 
2016/6/4,569.71 ,590.13 ,564.24 ,572.73 ,8945981422 
2016/6/5,573.31 ,582.81 ,569.18 ,574.98 ,8983555643 
2016/6/6,574.60 ,586.47 ,574.60 ,585.54 ,9151021089 
2016/6/7,585.45 ,590.26 ,567.51 ,576.60 ,9013335474 
2016/6/8,577.17 ,582.84 ,573.13 ,581.65 ,9094354021 
2016/6/9,582.20 ,582.20 ,570.95 ,574.63 ,8987040811 
2016/6/10,575.84 ,579.13 ,573.33 ,577.47 ,9033522014 
2016/6/11,578.67 ,607.12 ,578.67 ,606.73 ,9493578714 
2016/6/12,609.68 ,684.84 ,607.04 ,672.78 ,10529624647 
2016/6/13,671.65 ,716.00 ,664.49 ,704.38 ,11026918233 
2016/6/14,704.50 ,704.50 ,662.80 ,685.56 ,10734585656 
2016/6/15,685.68 ,696.30 ,672.56 ,694.47 ,10876756116 
2016/6/16,696.52 ,773.72 ,696.52 ,766.31 ,12004751236 
2016/6/17,768.49 ,775.36 ,716.56 ,748.91 ,11734973407 
2016/6/18,748.76 ,777.99 ,733.93 ,756.23 ,11852610450 
2016/6/19,756.69 ,766.62 ,745.63 ,763.78 ,11974386667 
2016/6/20,763.93 ,764.08 ,732.73 ,737.23 ,11561085979 
2016/6/21,735.88 ,735.88 ,639.07 ,666.65 ,10456853278 
2016/6/22,665.91 ,678.67 ,587.48 ,596.12 ,9352374507 
2016/6/23,597.44 ,629.33 ,558.14 ,623.98 ,9791649877 
2016/6/24,625.58 ,681.73 ,625.27 ,665.30 ,10442233719 
2016/6/25,665.28 ,691.73 ,646.56 ,665.12 ,10442165051 
2016/6/26,665.93 ,665.98 ,616.93 ,629.37 ,9883123077 
2016/6/27,629.35 ,655.28 ,620.52 ,655.28 ,10292371661 
2016/6/28,658.10 ,659.25 ,637.77 ,647.00 ,10164806261 
2016/6/29,644.12 ,644.68 ,628.28 ,639.89 ,10055423427 
2016/6/30,640.59 ,675.40 ,636.61 ,673.34 ,10583527799 
2016/7/1,672.52 ,686.15 ,669.59 ,676.30 ,10632674990 
2016/7/2,676.73 ,703.70 ,676.40 ,703.70 ,11066171356 
2016/7/3,704.97 ,704.97 ,649.01 ,658.66 ,10360455388 
2016/7/4,658.80 ,683.66 ,650.51 ,683.66 ,10756225162 
2016/7/5,683.21 ,683.49 ,665.07 ,670.63 ,10553590036 
2016/7/6,670.42 ,681.90 ,670.42 ,677.33 ,10661460872 
2016/7/7,678.09 ,682.43 ,611.83 ,640.56 ,10084880016 
2016/7/8,640.69 ,666.71 ,636.47 ,666.52 ,10496037616 
2016/7/9,666.38 ,666.38 ,633.40 ,650.96 ,10252979330 
2016/7/10,650.60 ,652.29 ,641.26 ,649.36 ,10229001841 
2016/7/11,648.48 ,659.63 ,644.98 ,647.66 ,10203318330 
2016/7/12,648.28 ,675.26 ,646.78 ,664.55 ,10470577835 
2016/7/13,664.80 ,668.70 ,654.47 ,654.47 ,10312716681 
2016/7/14,652.92 ,662.90 ,652.92 ,658.08 ,10370714378 
2016/7/15,659.17 ,667.08 ,659.04 ,663.26 ,10453381650 
2016/7/16,663.78 ,666.46 ,659.33 ,660.77 ,10415413843 
2016/7/17,661.99 ,682.36 ,661.99 ,679.46 ,10711263460 
2016/7/18,679.81 ,681.55 ,668.63 ,673.11 ,10612299585 
2016/7/19,672.74 ,673.28 ,667.63 ,672.86 ,10609525767 
2016/7/20,672.81 ,672.93 ,663.36 ,665.68 ,10497527596 
2016/7/21,665.23 ,666.22 ,660.41 ,665.01 ,10487976073 
2016/7/22,664.92 ,666.58 ,646.72 ,650.62 ,10261989674 
2016/7/23,650.73 ,656.37 ,648.52 ,655.56 ,10340881944 
2016/7/24,655.41 ,663.11 ,652.79 ,661.28 ,10432244355 
2016/7/25,661.26 ,661.83 ,653.40 ,654.10 ,10319876749 
2016/7/26,654.23 ,656.22 ,645.88 ,651.78 ,10284392843 
2016/7/27,651.63 ,657.46 ,648.45 ,654.35 ,10325917979 
2016/7/28,654.49 ,657.59 ,654.49 ,655.03 ,10337749269 
2016/7/29,655.11 ,657.80 ,654.79 ,656.99 ,10369809306 
2016/7/30,657.01 ,658.22 ,654.21 ,655.05 ,10340045284 
2016/7/31,655.10 ,655.28 ,624.36 ,624.68 ,9861866433 
2016/8/1,624.60 ,626.12 ,605.88 ,606.27 ,9572348580 
2016/8/2,606.40 ,612.85 ,531.33 ,547.47 ,8644864335 
